date,fund_name,asset_family,portfolio_method,daily_return,growth_of_1,drawdown,active_target_rebalance_date
2021-01-29,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.007470618717091115,1.0120075922251992,-0.05475205674703687,2021-01-04
2021-02-01,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.010204431715737181,1.0223345545958689,-0.04510633865567104,2021-02-01
2021-02-02,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.02165809971638538,1.0444763783228126,-0.024425156519731206,2021-02-01
2021-02-03,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.009589675205373672,1.0544925675506134,-0.015069710632222177,2021-02-01
2021-02-04,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.00366481347617488,1.0583570861226992,-0.011460124834654306,2021-02-01
2021-02-05,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.020351550259225554,1.0798962935531329,0.0,2021-02-01
2021-02-08,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.025661294678188555,1.1076078305638832,0.0,2021-02-01
2021-02-09,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.010060418581111227,1.1187508289630725,0.0,2021-02-01
2021-02-10,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.011213303568799963,1.1312957216260822,0.0,2021-02-01
2021-02-11,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0149239159823788,1.1481790839268544,0.0,2021-02-01
2021-02-12,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.013922858758989999,1.1641650191423945,0.0,2021-02-01
2021-02-16,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.000834277364416958,1.165136255666311,0.0,2021-02-01
2021-02-17,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.011514209321954766,1.1785518784026514,0.0,2021-02-01
2021-02-18,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.004112435878182396,1.173705159373609,-0.004112435878182441,2021-02-01
2021-02-19,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.012920433262515876,1.1888699385551662,0.0,2021-02-01
2021-02-22,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.013189509394386349,1.1731893273318894,-0.013189509394386234,2021-02-01
2021-02-23,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.03642049809562562,1.13046118766999,-0.04912963898823153,2021-02-01
2021-02-24,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.02185891301140052,1.1551718404340325,-0.028344646481756386,2021-02-01
2021-02-25,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.02519018638808799,1.1260728464632286,-0.052820825941864546,2021-02-01
2021-02-26,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.007920962386525426,1.1171532658019057,-0.06032339655287933,2021-02-01
2021-03-01,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.027648109503017666,1.1480404416264505,-0.03434311492334963,2021-03-01
2021-03-02,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.005051223358201524,1.142241432931547,-0.03922086353725707,2021-03-01
2021-03-03,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,5.691690167493454e-05,1.142306445774874,-0.039166178965615805,2021-03-01
2021-03-04,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.008937843035586902,1.132096690063999,-0.04775396084130423,2021-03-01
2021-03-05,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.012893922421377216,1.1466938569591822,-0.0354757742863282,2021-03-01
2021-03-08,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0051390671605785684,1.1525867937027185,-0.030519019512380452,2021-03-01
2021-03-09,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.012274318469443258,1.1667340110723001,-0.018619301207807415,2021-03-01
2021-03-10,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0033894337117149217,1.170688578662033,-0.015292976383294854,2021-03-01
2021-03-11,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.004440027839439727,1.1758864685426063,-0.010920849784744946,2021-03-01
2021-03-12,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.002929897796534287,1.1793316957157636,-0.008022948961931453,2021-03-01
2021-03-15,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0020005157583132334,1.1769724240742059,-0.010007414684418237,2021-03-01
2021-03-16,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.005728843658630815,1.183715115082247,-0.004335901939941378,2021-03-01
2021-03-17,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.007090152205412336,1.1921078354160273,0.0,2021-03-01
2021-03-18,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.014963008000333108,1.1742703163374375,-0.014963008000333122,2021-03-01
2021-03-19,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0008655486522000236,1.1732539282478132,-0.01581560544112559,2021-03-01
2021-03-22,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0009142788616752391,1.1721812469818387,-0.016715424429061376,2021-03-01
2021-03-23,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.005798140521023979,1.165384775395729,-0.02241664657037712,2021-03-01
2021-03-24,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.014092748822480279,1.1489613004745345,-0.03619348322329863,2021-03-01
2021-03-25,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.005947801689248595,1.1557950944383784,-0.03046095319470521,2021-03-01
2021-03-26,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.03065124167451565,1.191221649204229,-0.000743377558196423,2021-03-01
2021-03-29,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0073615358729455915,1.199990870107475,0.0,2021-03-01
2021-03-30,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.00037708683411139703,1.1995383693493036,-0.0003770868341114175,2021-03-01
2021-03-31,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.011821586274491263,1.213718815672129,0.0,2021-03-01
2021-04-01,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.01467257875786394,1.2315272005849796,0.0,2021-04-01
2021-04-05,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.023279357597136986,1.2601963626779984,0.0,2021-04-01
2021-04-06,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.007587666348007159,1.2697583122109715,0.0,2021-04-01
2021-04-07,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.016049060345336055,1.2493798844343056,-0.01604906034533604,2021-04-01
2021-04-08,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.010903703340729359,1.2630027520540519,-0.005320351197509732,2021-04-01
2021-04-09,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0029210465955181973,1.2593134621650344,-0.008225856799275455,2021-04-01
2021-04-12,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,3.6634061886139254e-05,1.2593595959323411,-0.008189524083936472,2021-04-01
2021-04-13,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.022681264095906265,1.2879234635193963,0.0,2021-04-01
2021-04-14,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.007794298856378145,1.297961923898208,0.0,2021-04-01
2021-04-15,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.019041860880005992,1.3226775342806227,0.0,2021-04-01
2021-04-16,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.01476327289941296,1.3422045836771301,0.0,2021-04-01
2021-04-19,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.017627390955763378,1.3185450187380356,-0.01762739095576349,2021-04-01
2021-04-20,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,1.2220841234532136e-05,1.3185611324673703,-0.017615385536075112,2021-04-01
2021-04-21,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0007908267866470739,1.3175183790039833,-0.018392281603983207,2021-04-01
2021-04-22,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.016687288036353692,1.295532570320354,-0.03477265233956561,2021-04-01
2021-04-23,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0034733603502323466,1.3000324217825394,-0.0314200699412418,2021-04-01
2021-04-26,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.030800515598112883,1.3400740906677049,-0.0015873086974479422,2021-04-01
2021-04-27,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.009656461130173079,1.3530144640357895,0.0,2021-04-01
2021-04-28,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0013114896637035532,1.354788928520214,0.0,2021-04-01
2021-04-29,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.004789403755794167,1.3612775597027769,0.0,2021-04-01
2021-04-30,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.012333922440587335,1.378067451544263,0.0,2021-04-01
2021-05-03,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.01544405454342334,1.3993504004304291,0.0,2021-05-03
2021-05-04,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.004839310008475975,1.3925785100322614,-0.004839310008475928,2021-05-03
2021-05-05,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.04589219677101031,1.4564869970337424,0.0,2021-05-03
2021-05-06,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.031043948969687974,1.501702105044672,0.0,2021-05-03
2021-05-07,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0034424290476482685,1.4965326020973517,-0.0034424290476482433,2021-05-03
2021-05-10,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.01802022494917461,1.4695647479637837,-0.02140062065101267,2021-05-03
2021-05-11,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.01797547394735269,1.4959808708047546,-0.0038098330026294924,2021-05-03
2021-05-12,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.05525447615310902,1.4133212314533659,-0.05885379882894748,2021-05-03
2021-05-13,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.01849782275138198,1.4394645970835551,-0.04144464321654884,2021-05-03
2021-05-14,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.023847551264784286,1.473792302856347,-0.018585445205522078,2021-05-03
2021-05-17,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.010931679635632116,1.457681277552061,-0.02931395470828191,2021-05-03
2021-05-18,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.004727438543206439,1.450790178896851,-0.03390281333214651,2021-05-03
2021-05-19,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.06551031751177067,1.3557484536343598,-0.09719214677798593,2021-05-03
2021-05-20,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.02959271108353935,1.395868725924717,-0.07047561481363629,2021-05-03
2021-05-21,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.020847722733069486,1.3667680417548755,-0.08985408146962837,2021-05-03
2021-05-24,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.04342141353808043,1.4261150421065463,-0.050334259161125106,2021-05-03
2021-05-25,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.002822219894712331,1.4220902318625648,-0.05301442470824724,2021-05-03
2021-05-26,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.014938209570737066,1.4433337137746258,-0.038868155724074094,2021-05-03
2021-05-27,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.004818460165022234,1.4363790677699693,-0.04349933122905192,2021-05-03
2021-05-28,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.012979098736480767,1.4177361620263687,-0.05591384785053988,2021-05-03
2021-06-01,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0019320991050394564,1.420475368796202,-0.054089779840891694,2021-06-01
2021-06-02,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.005871720903786297,1.4288160037124764,-0.048535659028078215,2021-06-01
2021-06-03,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.00696052515149391,1.438761313443174,-0.041912967551993696,2021-06-01
2021-06-04,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.006410127532746654,1.4295386699348214,-0.04805442761745604,2021-06-01
2021-06-07,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.014677621244462645,1.4085564427832051,-0.062026724174230274,2021-06-01
2021-06-08,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0022920555433239703,1.4053279531804392,-0.06417661102057637,2021-06-01
2021-06-09,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.006059146717764941,1.4138430414353358,-0.05850631980483412,2021-06-01
2021-06-10,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.004179762112068948,1.407933513858332,-0.062441539418066294,2021-06-01
2021-06-11,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.005259946352155204,1.4005278591080357,-0.06737304662273658,2021-06-01
2021-06-14,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0005924254516458218,1.4013575674575103,-0.066820534678665,2021-06-01
2021-06-15,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0005508898589561624,1.402129561130194,-0.06630645557463333,2021-06-01
2021-06-16,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.016818177195426973,1.3785482977201602,-0.08200947905100542,2021-06-01
2021-06-17,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.005996994018905909,1.3702811518239595,-0.08751466271454889,2021-06-01
2021-06-18,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.02105639902381963,1.341427965116335,-0.10672831807981598,2021-06-01
2021-06-21,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.01122807606973354,1.326366309881941,-0.11675804047535465,2021-06-01
2021-06-22,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0022507126393714267,1.3233810404638533,-0.1187459643172798,2021-06-01
2021-06-23,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.006043867928924045,1.331379380692059,-0.11341978131378205,2021-06-01
2021-06-24,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.014283745514719491,1.3503964649494093,-0.1007560950916837,2021-06-01
2021-06-25,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0029970768460659126,1.3463492229713003,-0.10345119817805026,2021-06-01
2021-06-28,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.00028686348868458503,1.3467354414063897,-0.10319401106098358,2021-06-01
2021-06-29,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0080564401299027,1.3575853348608984,-0.09596894730295824,2021-06-01
2021-06-30,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.004860100399554912,1.3641833358892859,-0.09157526562253515,2021-06-01
2021-07-01,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0033192767515803833,1.3596552338575751,-0.09459057872391496,2021-07-01
2021-07-02,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.004222600044422799,1.3653965141084619,-0.09076739686141366,2021-07-01
2021-07-06,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.004456368982147078,1.3593118034346572,-0.0948192728315973,2021-07-01
2021-07-07,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0020641501185457546,1.356505979814457,-0.09668770173688723,2021-07-01
2021-07-08,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.01382753806143881,1.3377488417480032,-0.10917828692248621,2021-07-01
2021-07-09,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.015066358575065743,1.3579038454811574,-0.09575684756680614,2021-07-01
2021-07-12,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.00036294994455497996,1.3583966966065857,-0.0954286525647664,2021-07-01
2021-07-13,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.009152874003879208,1.34596346279526,-0.10370808013536026,2021-07-01
2021-07-14,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0002967116982328364,1.3455640996904545,-0.10397402043301573,2021-07-01
2021-07-15,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0059269151104781636,1.3375890554958823,-0.10928469035069222,2021-07-01
2021-07-16,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.011255169923300706,1.322534263388729,-0.1193098425140805,2021-07-01
2021-07-19,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.02163117561208524,1.2939262924843675,-0.13836020597049348,2021-07-01
2021-07-20,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0038223734407040123,1.2988721619789882,-0.13506669690634154,2021-07-01
2021-07-21,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.01947568977556369,1.3241685932638068,-0.11822152421873577,2021-07-01
2021-07-22,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.004038689909869517,1.3295164996003872,-0.11466029438585801,2021-07-01
2021-07-23,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.009003177527418567,1.3414863726719217,-0.10668942384414126,2021-07-01
2021-07-26,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.008081528935874055,1.3523276336097505,-0.09947010857421545,2021-07-01
2021-07-27,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0025721215462906717,1.3558059846538024,-0.09715383623740037,2021-07-01
2021-07-28,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0058017814973734295,1.363672074729595,-0.09191572006950799,2021-07-01
2021-07-29,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.008287916243945015,1.3749740746691608,-0.08438959361500087,2021-07-01
2021-07-30,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.00029465030331618676,1.3753792111973138,-0.08411980873104019,2021-07-01
2021-08-02,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.00041449549998878537,1.3748091227034944,-0.08449943694884998,2021-08-02
2021-08-03,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.002828871333838877,1.3786982808202106,-0.08190960364992117,2021-08-02
2021-08-04,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0007458405075578153,1.3776699917946746,-0.08259435265711879,2021-08-02
2021-08-05,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.00673960073635806,1.3869549374858323,-0.07641140488074771,2021-08-02
2021-08-06,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.006646527998350585,1.3961733723102825,-0.07027274742433032,2021-08-02
2021-08-09,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.007315313599437625,1.4063868183679167,-0.0634715010097957,2021-08-02
2021-08-10,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.008603524619973692,1.4184867019849514,-0.0554140550114266,2021-08-02
2021-08-11,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.018826363374261884,1.4451916480780784,-0.03763093677285112,2021-08-02
2021-08-12,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0026252192063192835,1.4413977032067316,-0.04015736652120261,2021-08-02
2021-08-13,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.02012981743766485,1.4704127758273526,-0.020835909540386832,2021-08-02
2021-08-16,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.010206417890037102,1.4554051285664094,-0.030829667430535723,2021-08-02
2021-08-17,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.017326910114011038,1.4301874547242686,-0.047622394668132895,2021-08-02
2021-08-18,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.007485685653352496,1.4194815210128344,-0.0547515940449399,2021-08-02
2021-08-19,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.008938631885490583,1.4321697437974243,-0.04630236650376085,2021-08-02
2021-08-20,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.011897565649129093,1.4492090773449506,-0.034955686299820266,2021-08-02
2021-08-23,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.012504528730857115,1.4673307538896296,-0.02288826195260596,2021-08-02
2021-08-24,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.012694146727758468,1.4487042420016023,-0.035291861724794704,2021-08-02
2021-08-25,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.004514588789403154,1.4552445459317036,-0.030936601178691348,2021-08-02
2021-08-26,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.01813169968994708,1.4288584888494364,-0.04850736770663888,2021-08-02
2021-08-27,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.023798953550937738,1.4628638256564273,-0.025862838746629646,2021-08-02
2021-08-30,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.007717018870763672,1.451574877908479,-0.03338027360273421,2021-08-02
2021-08-31,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.006168923814696465,1.4605295327416237,-0.027417270152806705,2021-08-02
2021-09-01,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.007531067699489176,1.471528879529804,-0.020092683770973507,2021-09-01
2021-09-02,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.00768312946211226,1.4828348264184685,-0.012563928999514973,2021-09-01
2021-09-03,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.005255146579100716,1.4906273407838928,-0.007374807708916187,2021-09-01
2021-09-07,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.038871006060093215,1.4326851563869416,-0.04595914757386399,2021-09-01
2021-09-08,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0014823586030318523,1.4305614032199354,-0.047373378239101704,2021-09-01
2021-09-09,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.004918432983998439,1.4235252828287035,-0.0520588084370055,2021-09-01
2021-09-10,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.009854849916388348,1.4094966548142425,-0.06140062660942103,2021-09-01
2021-09-13,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0020669330450443623,1.4065833196015274,-0.06334064867033995,2021-09-01
2021-09-14,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0021971675541551344,1.4034928203694832,-0.06539864620637748,2021-09-01
2021-09-15,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.012506311531714252,1.4210453388135484,-0.05371023051787238,2021-09-01
2021-09-16,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.00774742986187254,1.4100358897205496,-0.06104154413594265,2021-09-01
2021-09-17,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.014290287596920442,1.3898860713344634,-0.07445953051180032,2021-09-01
2021-09-20,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.031973261122467046,1.3454468810452067,-0.10405207762215729,2021-09-01
2021-09-21,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.009154325818808668,1.333130221924219,-0.11225387682028887,2021-09-01
2021-09-22,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.022285279756503518,1.3628394018716496,-0.09247020611247758,2021-09-01
2021-09-23,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.012227496358637185,1.3795035156954427,-0.081373388862363,2021-09-01
2021-09-24,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.010972191812396115,1.3643673385153574,-0.09145273624373673,2021-09-01
2021-09-27,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0011300515451713132,1.3628255330962868,-0.09247944148300558,2021-09-01
2021-09-28,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.013931467625262407,1.343839373303075,-0.10512253476324518,2021-09-01
2021-09-29,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.006598131310457013,1.352706201948291,-0.0992180157408441,2021-09-01
2021-09-30,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.003551444615864402,1.3479021407905352,-0.102417093068909,2021-09-01
2021-10-01,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.024591481632230426,1.3810490515278295,-0.08034419949970917,2021-10-01
2021-10-04,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.004810819522684349,1.3744050737889548,-0.08476849757890592,2021-10-01
2021-10-05,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.011483188086450932,1.390187625758246,-0.07425872209395934,2021-10-01
2021-10-06,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.005587474761110262,1.3979552640303778,-0.06908616606834139,2021-10-01
2021-10-07,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0052389360784204034,1.4052790622991242,-0.06420916799785625,2021-10-01
2021-10-08,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0023747030400701275,1.4019419418377357,-0.0664313933314814,2021-10-01
2021-10-11,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.004296087379301864,1.3959190767548926,-0.07044208564030252,2021-10-01
2021-10-12,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.005098322002961775,1.388802231811519,-0.07518127120810991,2021-10-01
2021-10-13,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.008408065272775458,1.4004793716275663,-0.06740533497094248,2021-10-01
2021-10-14,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.011900060022269846,1.417145160209885,-0.05630740248064814,2021-10-01
2021-10-15,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.007837285263774928,1.428251731090628,-0.04891141439257618,2021-10-01
2021-10-18,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0005192856469341977,1.4275100604664637,-0.04940530104404506,2021-10-01
2021-10-19,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.01032964744942759,1.4422557361215933,-0.03958599293653531,2021-10-01
2021-10-20,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.016666448080226375,1.4662930164660724,-0.023579302752290032,2021-10-01
2021-10-21,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.006035184533763461,1.4574436675311309,-0.02947218184276601,2021-10-01
2021-10-22,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.0008630902758750765,1.456185762074049,-0.03030983496508377,2021-10-01
2021-10-25,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.008726217566526025,1.4688927558511846,-0.021848107612868595,2021-10-01
2021-10-26,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.001723280008152015,1.4714240693714622,-0.020162478011781837,2021-10-01
2021-10-27,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,-0.02978297830738359,1.4276006782324098,-0.049344957673917555,2021-10-01
2021-10-28,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.01673768177632118,1.4514954040883241,-0.03343319609640838,2021-10-01
2021-10-29,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.0029266088222896277,1.455743363343442,-0.03060443316077177,2021-10-01
2021-11-01,Combined Equal Weight,Combined equity + cryptocurrency,Equal Weight,0.005496539455518862,1.463744914177169,-0.02527611217963488,2021-11-01
